Chain,Location Number,Location ID,Address,City,State/ Province,Postal Code,Latitude,Longitude,Phone,Tier
Target,2021,Target2021,5071 Kipling St,Wheat Ridge,CO,80033,39.7881000,-105.1123930,3032091848,C
Target,2023,Target2023,10001 Commons St,Lone Tree,CO,80124,39.5349150,-104.8841810,3032091851,C
Target,2029,Target2029,110 W Meadows Dr,Glenwood Springs,CO,81601,39.5555077,-107.3436813,9709458006,C
Target,2052,Target2052,7930 E 49th Ave,Denver,CO,80238,39.7836050,-104.8947380,3032098720,C
Target,2183,Target2183,2171 Prairie Center Pkwy,Brighton,CO,80601,39.9558700,-104.7799010,3032199055,C
Target,2197,Target2197,14451 Orchard Pkwy,Westminster,CO,80020,39.9589140,-104.9951920,3032090163,C
Target,2218,Target2218,551 S Hover Rd,Longmont,CO,80501,40.1591940,-105.1306500,7208644393,C
Target,2219,Target2219,11150 S Twenty Mile Rd,Parker,CO,80134,39.5130360,-104.7724750,3032090166,C
Target,2221,Target2221,9670 Prominent Pt,Colorado Springs,CO,80922,38.9739930,-104.7455360,7193024266,C
Target,2225,Target2225,1985 Sheridan Blvd,Edgewater,CO,80214,39.7463230,-105.0551430,7202743665,C
Target,2261,Target2261,3650 Riverpoint Pkwy,Sheridan,CO,80110,39.6469320,-105.0252610,3039746661,C
Target,2343,Target2343,3530 WOLVERINE DR,MONTROSE,CO,81401,38.4783200,-107.8761740,9704978980,C
Target,2403,Target2403,2936 Council Tree Ave,Fort Collins,CO,80525,40.5417840,-105.0440520,9705303120,C
Target,2458,Target2458,15700 E Briarwood Cir,Aurora,CO,80016,39.5935410,-104.6751380,7202146000,C
Target,256,Target256,16910 E QUINCY AVE,Aurora,CO,80015,39.6367180,-104.7901870,3036991020,C
Target,271,Target271,1950 E COUNTY LINE RD,Highlands Ranch,CO,80126,39.5652260,-104.9658950,3037971911,C
Target,2716,Target2716,1265 Sgt Jon Stiles Dr,Highlands Ranch,CO,80129,39.5391830,-105.0031460,3033234971,C
Target,2717,Target2717,460 S Vance St,Lakewood,CO,80226,39.7065760,-105.0797510,3032097749,C
Target,2820,Target2820,7777 E Hampden Ave,Denver,CO,80231,39.6531610,-104.9001550,3034812821,C
Target,618,Target618,3300 DILLON DR,Pueblo,CO,81008,38.3040880,-104.6063590,7195455631,C
Target,739,Target739,1630 CHEYENNE MOUNTAIN Blvd,Colorado Springs,CO,80906,38.7928110,-104.8012800,7195402366,C
Target,3279,Target3279,"1600 California St., Suite 14",Denver,CO,80202,39.7452300,-104.9916300,7025551212,C
Verizon Wireless,06336,Verizon Wireless06336,1067 S Hover Rd Ste C,Longmont,CO,80501,40.1488150,-105.1309020,3037720043,C
Verizon Wireless,07511,Verizon Wireless07511,11495 S Twenty Mile Rd Ste A-1,Parker,CO,80134,39.5100430,-104.7654270,7208421829,C
Verizon Wireless,15212,Verizon Wireless15212,23903 E Prospect Ave Ste 1B-F,Aurora,CO,80016,39.6007880,-104.7097470,3036271691,C
Verizon Wireless,16412,Verizon Wireless16412,5095 Kipling St Ste 130,Wheat Ridge,CO,80033,39.7890700,-105.1101380,3034226409,C
Verizon Wireless,17333,Verizon Wireless17333,1650 28th St,Boulder,CO,80301,40.0163640,-105.2582130,7204065234,C
Verizon Wireless,18573,Verizon Wireless18573,1113 S Abilene St Ste 104,Aurora,CO,80012,39.6961750,-104.8268050,3032830150,C
Verizon Wireless,19174,Verizon Wireless19174,8430 W Cross Dr,Littleton,CO,80123,39.6139680,-105.0921250,7209815694,C
Verizon Wireless,19193,Verizon Wireless19193,8384 E. 49th Ave Ste 1220,Denver,CO,80238,39.7850610,-104.8901370,3033078570,C
Verizon Wireless,21293,Verizon Wireless21293,2241 Prairie Center Pkwy,Brighton,CO,80601,39.9542120,-104.7782930,7206850931,C
Verizon Wireless,21514,Verizon Wireless21514,4300 S College Ave,Fort Collins,CO,80525,40.5281450,-105.0763930,9703772054,C
Verizon Wireless,22093,Verizon Wireless22093,9379 Sheridan Blvd,Westminster,CO,80031,39.8671300,-105.0537870,3034290824,C
Verizon Wireless,22834,Verizon Wireless22834,4791 Thompson Pkwy Ste 100,Johnstown,CO,80534,40.4060710,-104.9840160,9704613065,C
Verizon Wireless,22913,Verizon Wireless22913,4331 Integrity Center Pt,Colorado Springs,CO,80917,38.8943270,-104.7216780,7195918521,C
Verizon Wireless,23937,Verizon Wireless23937,2073 S Colorado Blvd,Denver,CO,80222,39.6789680,-104.9407980,3037593482,C
Verizon Wireless,24437,Verizon Wireless24437,2502 Highway 6 And 50,Grand Junction,CO,81505,39.0829010,-108.5883810,9702425280,C
Verizon Wireless,24613,Verizon Wireless24613,14583 Orchard Pkwy,Westminster,CO,80023,39.9609880,-104.9937010,3032527220,C
Verizon Wireless,24813,Verizon Wireless24813,8461 S. Yosemite St,Lone Tree,CO,80124,39.5632290,-104.8821870,,C
Verizon Wireless,25734,Verizon Wireless25734,6735 S Cornerstar Way,Aurora,CO,80016,39.5943220,-104.8067680,3036271146,C
Verizon Wireless,26712,Verizon Wireless26712,4410 N Freeway Rd,Pueblo,CO,81008,38.3149990,-104.6143420,7195432000,C
Verizon Wireless,27135,Verizon Wireless27135,6997 S University Blvd,Centennial,CO,80122,39.5907290,-104.9609830,3037943312,C
Verizon Wireless,28536,Verizon Wireless28536,4650 Centerplace Dr,Greeley,CO,80634,40.3931200,-104.7541810,9703780385,C
Verizon Wireless,28556,Verizon Wireless28556,7252 N Academy Blvd,Colorado Springs,CO,80920,38.9380490,-104.7992250,7195989730,C
Verizon Wireless,33811,Verizon Wireless33811,14600 W Colfax Ave,Lakewood,CO,80401,39.7329770,-105.1621060,3033840106,C
Verizon Wireless,35447,Verizon Wireless35447,3376 Cinema Pt,Colorado Springs,CO,80922,38.8819110,-104.7173150,7195918521,C
Wal-Mart,1001,Wal-Mart1001,4080 W NORTHERN AVE,Pueblo,CO,81005,38.2363480,-104.6608090,7195618495,C
Wal-Mart,1008,Wal-Mart1008,250 W 65th,Loveland,CO,80538,40.4568940,-105.0800320,9706673331,C
Wal-Mart,1019,Wal-Mart1019,3105 Hwy 50 E,Canon City,CO,81212,38.4470810,-105.1921080,7192752375,C
Wal-Mart,1045,Wal-Mart1045,745 North Hwy 287,Lafayette,CO,80026,39.9754920,-105.0904780,3036660340,C
Wal-Mart,1058,Wal-Mart1058,16750 S TOWNSEND,Montrose,CO,81401,38.4479120,-107.8664090,9702497544,C
Wal-Mart,1095,Wal-Mart1095,3010 Blake Ave,Glenwood Springs,CO,81601,39.5213661,-107.3193741,9709455336,C
Wal-Mart,1199,Wal-Mart1199,171 YODER AVE,Avon,CO,81620,39.6259390,-106.5005390,9709496442,C
Wal-Mart,1200,Wal-Mart1200,3201 E PLATTE AVE,Colorado Springs,CO,80909,38.8374140,-104.7689920,7195789164,C
Wal-Mart,1231,Wal-Mart1231,9901 GRANT ST,Thornton,CO,80229,39.8777240,-104.9839250,3034511003,C
Wal-Mart,1252,Wal-Mart1252,6675 BUSINESS CTR DR,Highlands Ranch,CO,80130,39.5615090,-104.9118590,3036833641,C
Wal-Mart,1273,Wal-Mart1273,6310 S Hwy 85-87,Fountain,CO,80817,38.7359690,-104.7307460,7193911700,C
Wal-Mart,1280,Wal-Mart1280,2881 NORTH AVE,Grand Junction,CO,81501,39.0769040,-108.5180240,9702416061,C
Wal-Mart,1308,Wal-Mart1308,7700 W Quincy Ave,Littleton,CO,80123,39.6385130,-105.0827370,3039710321,C
Wal-Mart,1384,Wal-Mart1384,6 CONLEY RD,Lajunta,CO,81050,37.9143800,-103.4974260,7193845951,C
Wal-Mart,1434,Wal-Mart1434,707 S 8TH ST,Colorado Springs,CO,80905,38.8244640,-104.8401190,7196330736,C
Wal-Mart,1492,Wal-Mart1492,14000 E EXPOSITION AVE,Aurora,CO,80012,39.7025300,-104.8259770,3033681115,C
Wal-Mart,1550,Wal-Mart1550,900 NORTH MAIN St,Gunnison,CO,81230,38.5537280,-106.9268690,9706411733,C
Wal-Mart,1659,Wal-Mart1659,60 W BROMLEY LN,Brighton,CO,80601,39.9705140,-104.8242890,3036591560,C
Wal-Mart,1689,Wal-Mart1689,5650 S CHAMBERS RD,Aurora,CO,80015,39.6169210,-104.8128430,3036930302,C
Wal-Mart,1808,Wal-Mart1808,1805 CENTRAL PARK DR,Steamboat Springs,CO,80477,40.4625020,-106.8201900,9708798115,C
Wal-Mart,1896,Wal-Mart1896,8250 Razorback Rd,Colorado Springs,CO,80920,38.9496870,-104.8002580,7195932300,C
Wal-Mart,2125,Wal-Mart2125,7455 WEST COLFAX Ave,Lakewood,CO,80214,39.7434700,-105.0798550,3032745211,C
Wal-Mart,2223,Wal-Mart2223,9499 SHERIDAN Blvd,Westminster,CO,80031,39.8679910,-105.0535550,3034274882,C
Wal-Mart,2270,Wal-Mart2270,1155 S CAMINO DEL RIO,Durango,CO,81303,37.2304680,-107.8666920,9702598755,C
Wal-Mart,2293,Wal-Mart2293,952 Swede Gulch Rd,Golden,CO,80439,39.7008360,-105.3276060,3035261649,C
Wal-Mart,2672,Wal-Mart2672,1432 EAST OLIVE,Lamar,CO,81052,38.0884760,-102.6033080,7193360530,C
Wal-Mart,2729,Wal-Mart2729,1250 E MAGNOLIA ST,Ft Collins,CO,80524,40.5855060,-105.0551320,9704933048,C
Wal-Mart,2751,Wal-Mart2751,601 ENGLEWOOD PKWY,Englewood,CO,80110,39.6555130,-104.9947720,3037897201,C
Wal-Mart,2752,Wal-Mart2752,5990 DAHLIA ST,Commerce City,CO,80022,39.8045740,-104.9290280,3032870600,C
Wal-Mart,2892,Wal-Mart2892,11101 S PARKER RD,Parker,CO,80134,39.5132140,-104.7682430,3038050029,C
Wal-Mart,3018,Wal-Mart3018,4425 Venetucci Blvd,Fountain,CO,80906,38.7774380,-104.7841900,7193134378,C
Wal-Mart,3176,Wal-Mart3176,1725 N UNION BLVD,COLORADO SPRINGS,CO,80909,38.8573030,-104.7941780,,C
Wal-Mart,3177,Wal-Mart3177,4625 S Mason St,FORT COLLINS,CO,80525,40.5216750,-105.0794370,9703723477,C
Wal-Mart,3227,Wal-Mart3227,16218 JACKSON CREEK PARKWAY,MONUMENT,CO,80132,39.0663660,-104.8535950,,C
Wal-Mart,3313,Wal-Mart3313,10900 E BRIARWOOD AVE,Centennial,CO,80112,39.5912320,-104.8616870,3037060071,C
Wal-Mart,3382,Wal-Mart3382,78 N McCulloch Blvd,Pueblo West,CO,81007,38.3321430,-104.7443290,7196479861,C
Wal-Mart,3533,Wal-Mart3533,7800 E Smith Rd,Denver,CO,80207,39.7709820,-104.8973310,7209410411,C
Wal-Mart,3566,Wal-Mart3566,9400 E HAMPDEN AVE,Aurora   SE,CO,80231,39.6530410,-104.8784810,7207481000,C
Wal-Mart,3582,Wal-Mart3582,1575 SPACE CTR DR,Colorado Springs,CO,80915,38.8549270,-104.7219000,7195977414,C
Wal-Mart,3805,Wal-Mart3805,229 Skokie Valley Rd,WOODLAND PARK,CO,80863,38.9964290,-105.0693440,,C
Wal-Mart,3824,Wal-Mart3824,7155 Sheridan Blvd,Westminster,CO,80003,39.8264060,-105.0533700,3034871412,C
Wal-Mart,3867,Wal-Mart3867,200 WEST 136TH AVE,WESTMINSTER,CO,80234,39.9428940,-104.9915740,7209291758,C
Wal-Mart,4284,Wal-Mart4284,440 WADSWORTH BLVD,Lakewood,CO,80226,39.7216220,-105.0802980,,C
Wal-Mart,4288,Wal-Mart4288,4651 W 121St Ave,Broomfield,CO,80020,39.9171340,-105.0390540,3032179374,C
Wal-Mart,4335,Wal-Mart4335,56 New York Ave,FALCON,CO,80831,38.9458490,-104.5189210,7195222910,C
Wal-Mart,4377,Wal-Mart4377,164 Carroll Island Rd,CRAIG,CO,81625,40.5152490,-107.5464540,,C
Wal-Mart,4567,Wal-Mart4567,7101 E 128Th Ave,Brighton,CO,80602,39.9284880,-104.9598360,3032094339,C
Wal-Mart,4599,Wal-Mart4599,4500 WEITZEL ST,TIMNATH,CO,80547,40.5258300,-104.9902200,9704840328,C
Wal-Mart,4639,Wal-Mart4639,2100 LEGACY CIRCLE,ELIZABETH,CO,80107,39.3602660,-104.5969150,3036462599,C
Wal-Mart,4734,Wal-Mart4734,9400 Ralston Road,Arvada,CO,80002,39.8019450,-105.1029700,7206240346,C
Wal-Mart,5003,Wal-Mart5003,211 ASPEN VILLAGE DR,PAGOSA SPRINGS,CO,81147,37.2607380,-107.0612372,9707319001,C
Wal-Mart,5033,Wal-Mart5033,1300 N BARLOW RD,Ft Morgan,CO,80701,40.2654860,-103.7726730,9705422272,C
Wal-Mart,5049,Wal-Mart5049,13420 COAL MINE AVE,Littleton   SW,CO,80127,39.6068950,-105.1499320,3039792064,C
Wal-Mart,5051,Wal-Mart5051,920 47TH AVE,Greeley,CO,80634,40.4227010,-104.7561630,9703534231,C
Wal-Mart,5099,Wal-Mart5099,2545 RIMROCK AVE,Grand Junction,CO,81505,39.0768660,-108.5823610,9702480031,C
Wal-Mart,5123,Wal-Mart5123,5550 E Woodmen Rd,Colorado Springs,CO,80920,38.9422830,-104.7248330,7195316471,C
Wal-Mart,5137,Wal-Mart5137,6101 S AURORA PKWY,Aurora   SE,CO,80016,39.6046050,-104.7032900,3036171261,C
Wal-Mart,5232,Wal-Mart5232,1000 AIRPORT RD,Rifle,CO,81650,39.5244230,-107.7680300,9706255367,C
Wal-Mart,5334,Wal-Mart5334,3301 N Tower Rd,Aurora,CO,80011,39.7635380,-104.7733180,7203740278,C
Wal-Mart,5341,Wal-Mart5341,500 SUMMIT Blvd,Broomfield   Filrons,CO,80021,39.9266710,-105.1374700,3034663928,C
Wal-Mart,5370,Wal-Mart5370,2514 Main St,Longmont   N,CO,80504,40.2029880,-105.1025090,3037747513,C
Wal-Mart,5458,Wal-Mart5458,37 STAFFORD LN,Delta,CO,81416,38.7479550,-108.0507140,9708741585,C
Wal-Mart,5676,Wal-Mart5676,2770 W EVANS AVE,DENVER,CO,80219,39.6776240,-105.0222400,,C
Wal-Mart,5957,Wal-Mart5957,5957 W 44Th Ave,Lakeside,CO,80212,39.7766450,-105.0623210,3032224455,C
Regional,0102,Regional0102,1701 SOUTH HAVANA STREET,AURORA,CO,80012,39.6847440,-104.8675190,,C
Regional,0220,Regional0220,1171 DILLON ROAD,LOUISVILLE,CO,80027,39.9609240,-105.1631350,,C
Regional,0246,Regional0246,261 WEST 104TH AVENUE,NORTHGLENN,CO,80234,39.8891740,-104.9892770,,C
Regional,0311,Regional0311,9100 EAST PEAKVIEW AVENUE,GREENWOOD VILLAGE,CO,80111,39.5978210,-104.8837520,,C
Regional,0318,Regional0318,1225 HIGHWAY 50 WEST,PUEBLO,CO,81008,38.3095420,-104.6293370,,C
Regional,0340,Regional0340,5405 WADSWORTH BYPASS,ARVADA,CO,80002,39.7956100,-105.0781560,,C
Regional,1099,Regional1099,2945 NEW CENTER POINT,COLORADO SPRINGS,CO,80922,38.8738980,-104.7179900,,C
Regional,1554,Regional1554,2525 RIMROCK AVENUE,GRAND JUNCTION,CO,81505,39.0782800,-108.5849700,,C
Regional,1630,Regional1630,5258 S. WADSWORTH BOULEVARD,LITTLETON,CO,80123,39.6203230,-105.0886990,,C
Regional,1730,Regional1730,4455 SOUTH BUCKLEY ROAD,AURORA,CO,80015,39.6363030,-104.7916150,,C
Regional,1755,Regional1755,10000 SOUTH TWENTY MILE ROAD,PARKER,CO,80134,39.5345920,-104.7731620,,C
Regional,1812,Regional1812,2400 47TH AVENUE,GREELEY,CO,80631,40.4581270,-104.7525090,,C
Regional,1874,Regional1874,355 KEN PRATT BLVD,LONGMONT,CO,80501,40.1518700,-105.1181230,,C
Regional,1903,Regional1903,10555 WEST COLFAX AVENUE,LAKEWOOD,CO,80215,39.7402660,-105.1157240,,C
Regional,1905,Regional1905,215 WEST MEADOWS DRIVE,GLENWOOD SPRINGS,CO,81601,39.5557280,-107.3468150,,C
Regional,1989,Regional1989,5600 WEST 88TH AVENUE,WESTMINSTER,CO,80031,39.8551250,-105.0570670,,C
Regional,2274,Regional2274,1360 NEW BEALE ST,CASTLE ROCK,CO,80108,39.4121090,-104.8746000,7202390355,C
Regional,2419,Regional2419,5095 SOUTH SANTA FE DRIVE,LITTLETON,CO,80120,39.6241040,-105.0134350,,C
Regional,2423,Regional2423,4880 N NEVADA AVENUE,COLORADO SPRINGS,CO,80918,38.9011270,-104.8204420,7197994470,C
Regional,2432,Regional2432,13650 ORCHARD PARKWAY,WESTMINSTER,CO,80234,39.9445180,-104.9909710,,C
Regional,2479,Regional2479,4980 EAST BROMLEY LANE,BRIGHTON,CO,80601,39.9690290,-104.7577300,,C
Regional,2568,Regional2568,1355 SCULPTOR DRIVE,LOVELAND,CO,80537,40.3992720,-105.0312690,,C
Regional,2578,Regional2578,4252 ROYAL PINE DRIVE,COLORADO SPRINGS,CO,80920,38.9709600,-104.7493140,,C
Regional,2607,Regional2607,7710 FOUNTAIN MESA ROAD,FOUNTAIN,CO,80817,38.7157180,-104.7015220,,C
Regional,2697,Regional2697,4227 CORBETT DR,FORT COLLINS,CO,80525,40.5231040,-105.0268430,9702327910,C
Regional,2742,Regional2742,2900 W PUEBLO BLVD,PUEBLO,CO,81005,38.2223330,-104.6494330,7192899110,C
Regional,2780,Regional2780,24505 E WHEATLANDS PKWY,AURORA,CO,80016,39.6025220,-104.6938710,3034951009,C
Regional,2806,Regional2806,701 NORTH ACADEMY BOULEVARD,COLORADO SPRINGS,CO,80909,38.8435400,-104.7557530,7193134650,C
Regional,3206,Regional3206,201 BUFFALO MOUNTAIN DRIVE,SILVERTHORNE,CO,80498,39.6263160,-106.0732640,9709684000,C
Regional,4745,Regional4745,9601 Grant St,Thornton,CO,80229,39.8725290,-104.9845840,3034534945,C
Regional,4770,Regional4770,3247 23rd Ave,Evans,CO,80620,40.3833000,-104.7184840,9703301011,C
Regional,4777,Regional4777,7805 E 35th Ave,Denver,CO,80207,39.7662720,-104.8980990,7209416180,C
Regional,4816,Regional4816,6201 S Aurora Pkwy,Aurora,CO,80016,39.6035930,-104.7053380,3036175601,C
Regional,4853,Regional4853,5940 PROMENADE PKWY,CASTLE ROCK,CO,80108,39.4215410,-104.8789110,3033798049,C
Regional,4987,Regional4987,1200 S Hover,Longmont,CO,80501,40.1500720,-105.1306140,,C
Regional,6219,Regional6219,1850 E Woodman Rd,Colorado Springs,CO,80920,38.9367560,-104.8278040,7192770407,C
Regional,6360,Regional6360,1040 Independent Ave,Grand Junction,CO,81505,39.0828630,-108.5822560,9702439203,C
Best Buy,0300,Best Buy0300,53 Boston Post Rd,Orange,CT,06477,41.2797100,-72.9884400,2037955730,A
Best Buy,0331,Best Buy0331,2 International Dr,Danbury,CT,06810,41.4184250,-73.4174580,2037989699,A
Best Buy,0381,Best Buy0381,1501 New Brittain Ave,W Hartford,CT,06110,41.7227290,-72.7604300,8605215400,B
Best Buy,0484,Best Buy0484,120 Slater St,Manchester,CT,06040,41.8066180,-72.5345540,8606485870,B
Best Buy,0487,Best Buy0487,3377 Berlin Tpke,Newington,CT,06111,41.6550190,-72.7260280,8606665100,B
Best Buy,0549,Best Buy0549,913 Harftord Tpke,Waterford,CT,06385,41.3803490,-72.1516460,8607010300,B
Best Buy,0760,Best Buy0760,470 Lewis Ave,Meriden,CT,06450,41.5507795,-72.8094859,8606665100,B
Best Buy,0886,Best Buy0886,330 Connecticut Ave,Norwalk,CT,06854,41.1034580,-73.4384300,2038574543,B
Best Buy,1026,Best Buy1026,95 Elm St,Enfield,CT,06082,41.9978950,-72.5835550,8607412002,B
Best Buy,1067,Best Buy1067,100 Hawley Ln,Trumbull,CT,06611,41.2326060,-73.1523990,2033810783,B
Verizon Wireless,01328,Verizon Wireless01328,105 Elm St,Old Saybrook,CT,06475,41.2951210,-72.3852340,8603881106,B
Verizon Wireless,01432,Verizon Wireless01432,9 Buckland Rd,South Windsor,CT,06074,41.8080730,-72.5553850,8606431160,B
Verizon Wireless,01434,Verizon Wireless01434,136 Elm St,Enfield,CT,06082,41.9981980,-72.5772630,8607453300,B
Verizon Wireless,01435,Verizon Wireless01435,1479 New Britain Ave,West Hartford,CT,06110,41.7240320,-72.7600880,8603135200,B
Verizon Wireless,01436,Verizon Wireless01436,3219 Berlin Tpke,Newington,CT,06111,41.6605190,-72.7230840,8606669019,B
Verizon Wireless,01437,Verizon Wireless01437,373 Universal Dr N,North Haven,CT,06473,41.3563570,-72.8718180,2032390000,B
Verizon Wireless,01440,Verizon Wireless01440,5065 Main St,Trumbull,CT,06611,41.2300300,-73.2207200,2033746012,B
Verizon Wireless,01444,Verizon Wireless01444,100 Greyrock Pl Space E115,Stamford,CT,06901,41.0535400,-73.5367100,2033253282,B
Verizon Wireless,01445,Verizon Wireless01445,850 Hartford Tpke,Waterford,CT,06385,41.3736650,-72.1417770,8604052200,B
Verizon Wireless,01446,Verizon Wireless01446,1201 Kings Hwy,Fairfield,CT,06824,41.1638870,-73.2361530,2033665200,B
Verizon Wireless,01449,Verizon Wireless01449,116 Boston Post Rd.,Orange,CT,06477,41.2755320,-72.9907870,2037956259,B
Verizon Wireless,01451,Verizon Wireless01451,972 High Ridge Rd,Stamford,CT,06905,41.1050090,-73.5484810,2039686116,B
TCC,19960,TCC19960,276 S MAIN ST,New Britain,CT,06051,41.6571550,-72.7766980,8608271858,B
A Wireless,0295,A Wireless0295,106 Federal Rd,Brookfield,CT,06804,41.4353070,-73.4111480,2033431460,C
A Wireless,0296,A Wireless0296,20 Division St,Derby,CT,06418,41.3311650,-73.0804790,2033431524,C
A Wireless,0297,A Wireless0297,1046 Tolland Tpke,Manchester,CT,06042,41.7950360,-72.5481570,8602668121,C
A Wireless,0298,A Wireless0298,"470 Lewis Ave., Space #65",Meriden,CT,06451,41.5414810,-72.8228450,4753433131,C
A Wireless,0299,A Wireless0299,555 Universal Dr N,North Haven,CT,06473,41.3578960,-72.8718590,2038156190,C
A Wireless,0300,A Wireless0300,75 Spring St,Southington,CT,06489,41.6349530,-72.8784330,4752357268,C
A Wireless,0301,A Wireless0301,955 Ferry Blvd,Stratford,CT,06614,41.2002960,-73.1143780,4754221498,C
A Wireless,0302,A Wireless0302,1046 N Colony Rd,Wallingford,CT,06492,41.4950560,-72.8065030,8602668119,C
A Wireless,0303,A Wireless0303,344 Reidville Dr,Waterbury,CT,06705,41.5368230,-73.0016630,8606373342,C
A Wireless,0304,A Wireless0304,125 Cross Rd,Waterford,CT,06385,41.3747410,-72.1600190,8603836015,C
A Wireless,0305,A Wireless0305,507 New Park Ave,West Hartford,CT,06110,41.7394710,-72.7192070,8603844901,C
A Wireless,0306,A Wireless0306,1589 Main St,Willimantic,CT,06226,41.7226940,-72.2372890,8606347246,C
Best Buy,1468,Best Buy1468,44 Albany Turnpike West,West Simsbury,CT,06092,41.8194320,-72.8694190,8606512359,C
Best Buy,1488,Best Buy1488,398 Universal Dr N,North Haven,CT,06473,41.3548300,-72.8739400,2039850079,C
Home Depot,4878,Home Depot4878,104 DANBURY ROAD,NEW MILFORD,CT,06776,41.5586350,-73.4166860,8603500304,C
Home Depot,6201,Home Depot6201,111 Universal Dr N,N Haven,CT,06473,41.3512170,-72.8685200,2032341300,C
Home Depot,6202,Home Depot6202,440 Boston Post Rd,Orange,CT,06477,41.2580380,-73.0121950,2037991900,C
Home Depot,6203,Home Depot6203,225 Wilbur Cross Hwy,Berlin,CT,06037,41.6435960,-72.7319830,8608289440,C
Home Depot,6204,Home Depot6204,600 Connecticut Ave,Norwalk,CT,06854,41.0962540,-73.4470620,2038549111,C
Home Depot,6206,Home Depot6206,541 Kings Hwy Cutoff,Fairfield,CT,06824,41.1600620,-73.2412210,2032543888,C
Home Depot,6207,Home Depot6207,80 Buckland Hills Dr,Manchester,CT,06040,41.8064550,-72.5541970,8606445588,C
Home Depot,6208,Home Depot6208,89 Interstate Park Dr,Southington,CT,06489,41.6364700,-72.8707310,8606216770,C
Home Depot,6209,Home Depot6209,114 Federal Rd,Danbury,CT,06811,41.4155760,-73.4226010,2037309600,C
Home Depot,6210,Home Depot6210,503 New Park Ave,W Hartford,CT,06110,41.7400340,-72.7186280,8602311919,C
Home Depot,6212,Home Depot6212,575 Bank St,Waterbury,CT,06708,41.5479850,-73.0434890,2037577206,C
Home Depot,6213,Home Depot6213,656 Reservoir Ave,Bridgeport,CT,06606,41.2100810,-73.1916410,2033727299,C
Home Depot,6214,Home Depot6214,136 Elm St,Enfield,CT,06082,41.9981860,-72.5775140,8607451900,C
Home Depot,6215,Home Depot6215,816 Hartford Tpke,Waterford,CT,06385,41.3728300,-72.1379460,8604371900,C
Home Depot,6217,Home Depot6217,1055 N Colony Rd,Wallingford,CT,06492,41.4941980,-72.8094290,2032691211,C
Home Depot,6218,Home Depot6218,1580 Litchfield Tpke,New Hartford,CT,06057,41.8213850,-73.0644060,8604968620,C
Home Depot,6220,Home Depot6220,115 PUTNAM BLVD,GLASTONBURY,CT,06033,41.7253190,-72.6211880,8606571184,C
