Name,Latitude,Longitude,Address,City,State/ Province,Postal Code,Store Phone,ClusterAssigned,Tier
TCC20040,36.791623,-76.080913,3185 HOLLAND RD,Virginia Beach,VA,23456,7574279854,43,B
TCC20237,36.86212,-76.580608,6020 GODWIN BLVD,Suffolk,VA,23432,7572554818,43,B
TCC20241,36.720406,-76.01944,1765 PRINCESS ANNE RD,Virginia Beach,VA,23456,7577219935,43,B
TCC20277,36.714364,-76.185678,1473 MOUNT PLEASANT RD,Chesapeake,VA,23322,7574824862,43,B
TCC20334,36.752764,-76.055657,2428 PRINCESS ANNE RD,Virginia Beach,VA,23456,7574279853,43,B
TCC20484,36.957467,-76.25554,270 W OCEAN VIEW,Norfolk,VA,23503,7575833638,43,B
TCC20485,36.867257,-76.307786,1230 REDGATE AVE,Norfolk,VA,23507,7576253254,43,B
Verizon Wireless00229,27.292348,-82.530573,4215 S Tamiami Trl,Sarasota,FL,34231,9419278546,44,A
Best Buy0462,28.06372,-82.576624,12675 Citrus Park Dr,Tampa,FL,33625,8137921707,44,B
Best Buy0560,27.94183,-82.32611,116 Grand Regency Blvd,Brandon,FL,33510,8136431700,44,B
Best Buy0561,27.95817,-82.504121,1725 N Dale Mabry Hwy,Tampa,FL,33607,8138748814,44,B
Best Buy0562,27.296684,-82.530676,4020 S Tamiami Trl,Sarasota,FL,34231,9419233955,44,B
Best Buy0563,28.094423,-81.973633,4125 US Hwy 98 N,Lakeland,FL,33809,8638590622,44,B
Best Buy0564,27.967281,-82.726822,21415 US Hwy 19 N,Clearwater,FL,33765,7276690282,44,B
Best Buy0565,27.790365,-82.730488,6600 22nd Ave N,St Petersburg,FL,33710,7273815223,44,B
Best Buy0885,28.290503,-82.711477,9409 US Hwy 19,Port Richey,FL,34668,7278479338,44,B
Home Depot0238,28.301692,-82.704615,10017 US Hwy 19,Port Richey,FL,34668,7278692711,44,B
Home Depot0243,27.946306,-82.340798,9941 Adamo Dr,Tampa,FL,33619,8136640042,44,B
Home Depot0244,27.463802,-82.584954,2350 Cortez Rd W,Bradenton,FL,34207,9417537777,44,B
Home Depot0245,28.098386,-82.500944,16121 N Dale Mabry Hwy,Tampa,FL,33618,8139600051,44,B
Home Depot0247,28.045969,-82.739701,30144 US Hwy 19 N,Clearwater,FL,33761,7277843800,44,B
Home Depot0248,28.078171,-81.962758,2805 US Hwy 98 N,Lakeland,FL,33805,8636886800,44,B
Home Depot0255,27.282327,-82.46986,4111 Cattleman Rd,Sarasota,FL,34233,9413771900,44,B
Home Depot0256,27.958665,-82.507803,1712 N Dale Mabry Hwy,Tampa,FL,33607,8138791000,44,B
Home Depot0257,27.789951,-82.66499,2300 22nd Ave N,St Petersburg,FL,33713,7278981100,44,B
Home Depot0279,28.030002,-82.458239,8815 N Florida Ave,Tampa,FL,33604,8139330302,44,B
Home Depot0281,28.499771,-82.593953,4765 Commercial Way,Spring Hill,FL,34606,3525967699,44,B
Home Depot0288,28.178143,-82.742282,1315 US Hwy 19 N,Holiday,FL,34691,7279435048,44,B
Home Depot0289,27.838255,-82.689578,4040 Park Blvd,Pinellas Park,FL,33781,7275413606,44,B
Cell of Knoxville10285,27.249871,-82.533421,6619 MIDNIGHT PASS RD,Sarasota,FL,34242,9413490205,44,B
Cell of Knoxville10288,27.298602,-82.508301,3090 BEE RIDGE RD,Sarasota,FL,34239,9419241094,44,B
Cell of Knoxville10306,27.336275,-82.524213,10 SOUTH LIME AVE,Sarasota,FL,34237,9413655317,44,B
TCC19194,27.099821,-82.423207,1240 VENICE AVE EAST,Venice,FL,34292,9414858643,44,B
Verizon Wireless00532,43.046391,-76.068764,3433 Erie Blvd E,Syracuse,NY,13214,3154459060,45,A
Verizon Wireless00534,43.12207,-76.159897,5133 W Taft Rd,Liverpool,NY,13088,3154527007,45,A
Verizon Wireless00537,42.154408,-76.878785,830 County Road 64 Big Flats,Elmira,NY,14903,6077966555,45,A
Verizon Wireless00540,42.095968,-75.977569,3951 Vestal Pkwy E,Vestal,NY,13850,6077631000,45,A
Verizon Wireless00548,43.080898,-75.320792,8500 Seneca Tpke,New Hartford,NY,13413,3157974444,45,A
Best Buy0384,42.482841,-76.490567,40 Catherwood Rd,Ithaca,NY,14850,6072576824,45,B
Best Buy0538,43.070374,-76.174027,9090 Carousel Center Dr,Syracuse,NY,13290,3154261588,45,B
Best Buy0545,43.095162,-75.308307,4725 Commercial Dr,New Hartford,NY,13413,3157368710,45,B
Best Buy1036,42.154152,-76.876471,950 Country Rd 64,Elmira,NY,14903,6077399471,45,B
Best Buy1089,43.97725,-75.951157,21085 Salmon Run Mall Loop W,Watertown,NY,13601,3157820867,45,B
Home Depot1235,43.153245,-76.123779,7922 Brewerton Rd,Cicero,NY,13039,3156995440,45,B
Home Depot1236,43.051977,-76.067462,5814 Bridge St,E Syracuse,NY,13057,3154492920,45,B
Home Depot1252,42.117974,-75.980451,798 Main St,Johnson City,NY,13790,6077858614,45,B
Home Depot1254,43.089371,-75.280567,545 French Rd,New Hartford,NY,13413,3157975300,45,B
Home Depot1257,43.053492,-76.264215,3756 Milton Ave,Camillus,NY,13031,3154847240,45,B
Best Buy0402,42.631156,-83.009254,45520 Utica Park Blvd,Utica,MI,48315,5867265400,46,B
Best Buy0404,42.4962712,-83.2846934,28400 Telegraph Rd,Southfield,MI,48034,2482131868,46,B
Best Buy0407,42.522451,-82.92056,30701 Gratiot Ave,Roseville,MI,48066,5862859334,46,B
Best Buy0412,42.606268,-83.2962801,2169 S Telegraph Rd,Bloomfield Hills,MI,48302,,46,B
Best Buy0414,42.529504,-83.10681,32320 John R Rd,Madison Hts,MI,48071,2485837310,46,B
Best Buy0415,43.042461,-82.45695,4611 24th Ave,Ft Gratiot,MI,48059,8103859830,46,B
Best Buy0449,42.706669,-83.29915,300 Brown Rd,Auburn Hills,MI,48326,2483930852,46,B
Best Buy0949,42.641278,-83.129539,2651 S Rochester Rd,Rochester Hills,MI,48307,2486060219,46,B
Best Buy1095,42.67009,-82.8302,50400 WATERSIDE DR,Chesterfield,MI,48051,5869496914,46,B
Home Depot2701,42.621349,-83.323932,545 S Telegraph Rd,Pontiac,MI,48341,2482538900,46,B
Home Depot2706,42.540807,-83.186073,1177 Coolidge Hwy,Troy,MI,48084,2488168001,46,B
Home Depot2707,42.524879,-82.911583,20500 E Thirteen Mile Rd,Roseville,MI,48066,8104159620,46,B
Home Depot2708,42.629832,-83.000358,45301 Northpointe Blvd,Utica,MI,48315,8109971411,46,B
Home Depot2711,42.509572,-83.222942,29801 Southfield Rd,Southfield,MI,48076,2484230040,46,B
Home Depot2722,42.551387,-83.475024,355 Haggerty Hwy,Commerce Twp,MI,48390,2486240196,46,B
Home Depot2727,42.665949,-83.137794,225 Avon Rd,Rochester Hills,MI,48307,2486012643,46,B
Home Depot2729,42.65738,-83.465717,9078 Highland Rd,White Lake,MI,48386,2486984801,46,B
Home Depot2731,42.506412,-83.112416,660 W Twelve Mile Rd,Madison Hts,MI,48071,2485917520,46,B
Home Depot2733,43.029596,-82.45618,4195 24th Ave,Ft Gratiot,MI,48059,8103852932,46,B
Home Depot2734,42.676974,-82.831436,51315 Gratiot Ave,Chesterfield,MI,48051,8109481590,46,B
Home Depot2736,43.045128,-83.319524,1500 Summit St,Lapeer,MI,48446,8102453485,46,B
Home Depot2740,42.565893,-83.029461,37000 Van Dyke Ave,Sterling Hts,MI,48312,8102647866,46,B
Home Depot2743,42.744171,-83.246051,2600 S Lapeer Rd,Orion,MI,48360,2483932004,46,B
Home Depot2758,42.713518,-83.031514,8760 26 MILE ROAD,SHELBY TOWNSHIP,MI,48316,5869920191,46,B
Home Depot2764,42.716003,-83.28486,4150 JOSLYN ROAD,AUBURN HILLS,MI,48326,2483932004,46,B
Home Depot2773,42.525147,-83.351478,32525 NORTHWESTERN HWY,FARMINGTON HILLS,MI,48334,2487373766,46,B
Home Depot2776,42.629094,-82.914943,20777 HALL ROAD,MACOMB TOWNSHIP,MI,48044,5864633589,46,B
Verizon Wireless01303,42.563695,-83.110359,1913 E Big Beaver Rd,Troy,MI,48083,2485260040,46,B
Verizon Wireless01304,42.627818,-83.009583,45111 Park Ave.,Utica,MI,48315,5869976500,46,B
Verizon Wireless01368,42.525503,-83.360058,31011 Orchard Lake Rd,Farmington Hills,MI,48334,2485389900,46,B
Verizon Wireless01398,42.635426,-83.131233,3035 S Rochester Rd,Rochester Hills,MI,48307,2488530550,46,B
Verizon Wireless01404,42.744752,-83.245808,2531 S Lapeer Rd,Lake Orion,MI,48360,2483936800,46,B
Best Buy0218,35.18406,-101.93334,101 Westgate Pkwy # 101,Amarillo,TX,79121,8063560284,47,A
Best Buy0226,33.540254,-101.935483,5916 W Loop 289,Lubbock,TX,79424,8067914384,47,A
Best Buy0280,32.0343,-102.117,2511 W Loop 250 N,Midland,TX,79705,9156872051,47,A
Best Buy0940,32.40299,-99.762875,4310 Buffalo Gap Rd,Abilene,TX,79606,3256900152,47,B
Best Buy1017,31.422137,-100.478932,4325 Sunset Dr,San Angelo,TX,76904,3259499271,47,B
Home Depot0505,33.540808,-101.931609,5801 W Loop 289,Lubbock,TX,79414,8067881484,47,B
Home Depot0561,32.0232,-102.147,4009 N Midland Dr,Midland,TX,79707,9156948700,47,B
Home Depot0562,31.89592,-102.32743,5181 E 42nd St,Odessa,TX,79762,9153689118,47,B
Best Buy0257,41.024274,-80.643515,561 Boardman-Poland Rd,Boardman,OH,44512,3307586430,48,A
Best Buy0432,40.4315,-79.798345,200 Mall Circle Dr,Monroeville,PA,15146,4128567344,48,B
Best Buy0584,40.452225,-80.180504,430 Home Dr,Pittsburgh,PA,15275,4124902080,48,B
Best Buy0585,40.525178,-80.007797,4801 Mcknight Rd,Pittsburgh,PA,15237,4126356110,48,B
Best Buy0586,40.34618,-80.045297,5000 Alicia Dr,Bethel Park,PA,15102,4128351255,48,B
Best Buy0588,40.33515,-79.94538,473 Clairton Blvd,Pittsburgh,PA,15236,4126506240,48,B
Best Buy0595,40.311972,-79.496975,125 Donohoe Rd,Greensburg,PA,15601,7248388901,48,B
Best Buy0597,42.058553,-80.091835,6650 Peach St,Erie,PA,16509,8148608487,48,B
Best Buy0825,40.6901,-80.10288,1000 Cranberry Square Dr,Cranberry Twp,PA,16066,7247788300,48,B
Best Buy0832,39.650317,-80.0030078,4000 University Towne Ctr,Morgantown,WV,26501,3045989052,48,B
Best Buy1015,40.491618,-78.383554,1721 Osgood Dr,Altoona,PA,16602,8149496750,48,B
Verizon Wireless01162,40.440413,-79.999411,355 5th Ave,Pittsburgh,PA,15222,4123104600,48,B
Verizon Wireless01180,40.33804,-79.937696,3075 Clairton Rd,West Mifflin,PA,15123,4126558850,48,B
Verizon Wireless01182,42.053635,-80.087296,7190 Peach St,Erie,PA,16509,8148662211,48,B
Verizon Wireless01183,40.302358,-79.494676,5113 Route 30 E,Greensburg,PA,15601,7248362440,48,B
Verizon Wireless01190,41.620932,-80.211757,16222 Conneaut Lake Rd,Meadville,PA,16335,8147241140,48,B
Verizon Wireless01192,40.436237,-79.782333,3828 William Penn Hwy,Monroeville,PA,15146,4128562300,48,B
Verizon Wireless01194,40.532078,-80.010185,4930 McKnight Rd,Pittsburgh,PA,15237,4123698500,48,B
Verizon Wireless01195,40.453345,-80.168351,1970 Park Manor Blvd,Pittsburgh,PA,15205,4127874220,48,B
Verizon Wireless01199,39.906651,-79.749622,1224 Mall Run Rd,Uniontown,PA,15401,7244250167,48,B
Best Buy0014,44.065583,-92.500117,4050 Hwy 52 N,Rochester,MN,55901,5072815855,49,A
Best Buy0018,43.875917,-91.191481,9420 Hwy 16 E,Onalaska,WI,54650,6087830100,49,A
Best Buy0040,44.77376,-91.43231,4090 Commonwealth Ave,Eau Claire,WI,54701,7158330666,49,A
Best Buy0167,30.16953,-95.4584,1550 Lake Woodlands Dr,The Woodlands,TX,77380,2812921355,50,A
Best Buy0214,29.96697,-95.53783,7318 Fm 1960 Rd W,Houston,TX,77070,2814445768,50,A
Best Buy0215,29.921793,-95.4122,10777 North Freeway,Houston,TX,77037,2818474019,50,A
Best Buy0238,30.12511,-94.155759,5885 Eastex Fwy,Beaumont,TX,77706,4098928793,50,A
Best Buy0255,30.010994,-95.262454,20408 Hwy 59 N,Humble,TX,77338,2815403135,50,A
Verizon Wireless00297,29.960625,-95.548477,17903 State Highway 249,Houston,TX,77070,2819704902,50,A
Verizon Wireless00304,30.126755,-95.449011,448 Sawdust Rd,The Woodlands,TX,77380,2813678440,50,A
Verizon Wireless00321,29.878784,-95.646782,15749 Fm 529 Rd,Houston,TX,77095,2814630475,50,A
Best Buy0865,30.3000392,-95.4660587,501 I-45 S,Conroe,TX,77301,9364943600,50,B
Best Buy0876,29.88039,-95.64504,7034 Hwy 6 N,Houston,TX,77095,2816562135,50,B
Best Buy1072,30.0500757,-95.4306009,19504 Interstate 45,Spring,TX,77388,2815282957,50,B
Best Buy1080,30.197902,-93.231872,715 W Prien Lake Rd,Lake Charles,LA,70601,3374741196,50,B
Home Depot0363,30.197542,-93.171519,3200 E Prien Lake Rd,Lake Charles,LA,70615,3184759998,50,B
Home Depot0501,30.11601,-94.141638,3910 Eastex Fwy,Beaumont,TX,77703,4098924131,50,B
Home Depot0508,30.315058,-95.476105,1341 W Davis St,Conroe,TX,77304,9365392440,50,B
Home Depot0568,30.057048,-95.432928,20131 N I-45,Spring,TX,77373,2812884900,50,B
Home Depot0576,30.009438,-95.2632,20360 Hwy 59 N,Humble,TX,77338,2815402400,50,B
Verizon Wireless00236,30.190929,-81.627403,10400 San Jose BLVD,Jacksonville,FL,32257,9048808282,51,A
Verizon Wireless00244,30.187304,-81.736664,1911 Wells Rd,Orange Park,FL,32073,9042159444,51,A
Best Buy0350,30.189586,-81.551844,9930 Southside Blvd,Jacksonville,FL,32256,9045197775,51,B
Best Buy0424,29.622518,-82.380906,3750 SW Archer Rd,Gainesville,FL,32602,3523798500,51,B
Best Buy0429,30.31938,-81.556049,9355 Atlantic Blvd,Jacksonville,FL,32225,9047257500,51,B
Best Buy0430,30.198426,-81.738306,8151 Blanding Blvd,Jacksonville,FL,32244,9047797474,51,B
Home Depot0141,31.213208,-81.489336,200 Altama Connector Blvd,Brunswick,GA,31520,9122642025,51,B
Home Depot0226,30.195943,-81.549862,9021 Southside Blvd,Jacksonville,FL,32256,9044640046,51,B
Home Depot0270,29.655985,-82.418039,7107 NW 4th Blvd,Gainesville,FL,32607,3523327440,51,B
Home Depot0272,30.326219,-81.550546,9520 Regency Sqr Blvd,Jacksonville,FL,32225,9047277574,51,B
Home Depot0275,30.188545,-81.736886,1919 Wells Rd,Orange Park,FL,32073,9042693117,51,B
Home Depot1854,29.699953,-82.343464,5150 NW 13th St,Gainesville,FL,32609,3523718459,51,B
Best Buy0237,31.7722568,-106.3742629,8889 Gateway Blvd W STE 100,El Paso,TX,79925,9155914491,52,A
Best Buy0802,32.3115,-106.751,2280 E LOHMMAN AVE,Las Cruces,NM,88001,5055280583,52,B
Best Buy0829,31.818162,-106.549981,815 SUNLAND PARK DR,El Paso,TX,79912,9155845304,52,B
Home Depot0522,31.73972,-106.320377,11360 Rojas Dr,El Paso,TX,79936,9155998741,52,B
Home Depot0523,31.83627,-106.563614,7545 N Mesa St,El Paso,TX,79912,9155852319,52,B
Verizon Wireless00830,31.7701283,-106.3681717,8889 GATEWAY BLVD W,EL PASO,TX,79925,9155925900,52,B
Verizon Wireless00832,32.880779,-105.961334,928 S White Sands Blvd,Alamogordo,NM,88310,5754346173,52,B
Verizon Wireless01752,31.755938,-106.274179,1798 N Zaragoza Rd,El Paso,TX,79936,9158577171,52,B
Best Buy0526,43.604901,-116.285712,8363 W FRANKLIN RD,Boise,ID,83709,2086589670,53,B
Best Buy0874,42.593394,-114.4517,2068 BRIDGEVIEW Blvd,Twin Falls,ID,83301,2087370474,53,B
Best Buy1078,43.611172,-116.59116,16485 N MARKETPLACE BLVD,NAMPA,ID,83687,2084428173,53,B
Home Depot1801,43.615532,-116.282812,1200 N Milwaukee St,Boise,ID,83704,2083751186,53,B
Home Depot1804,43.594919,-116.390034,1100 S Progress Ave,Meridian,ID,83642,2088879699,53,B
Home Depot1805,42.593944,-114.706081,1650 Poleline Rd E,Twin Falls,ID,83301,2087370731,53,B
Home Depot1806,43.567868,-116.184696,3639 E Federal Way,Boise,ID,83705,2083888500,53,B
Home Depot1809,43.686578,-116.317469,2808 E STATE STREET,EAGLE,ID,83616,2089397648,53,B
Verizon Wireless00708,42.3139725,-114.659523,1239 Poleline Rd E,Twin Falls,ID,83301,2087362022,53,B
Verizon Wireless00332,25.751833,-80.258453,2201 Ponce De Leon Blvd,Coral Gables,FL,33134,3054461946,54,A
Verizon Wireless00338,26.037933,-80.162384,2910A Oakwood Blvd Oakwood Plaza,Hollywood,FL,33020,9549244433,54,A
Best Buy0552,25.687018,-80.3954,12495 SW 88th St,Miami,FL,33186,3052758338,54,B
Best Buy0553,25.734037,-80.319842,7751 Bird Rd,Miami,FL,33155,3052679913,54,B
Best Buy0555,25.858084,-80.322268,4001 W 20th Ave,Hialeah,FL,33012,3058190722,54,B
Best Buy0557,25.6921392,-80.3045885,8450 S Dixie Hwy,Miami,FL,33143,3056627073,54,B
Best Buy0558,25.970925,-80.142055,21035 Biscayne Blvd,Aventura,FL,33180,3059339025,54,B
Best Buy0559,26.006479,-80.300832,11450 Pines Blvd,Pembroke Pines,FL,33026,9544416135,54,B
Home Depot0202,25.865224,-80.314231,1590 W 49th St,Hialeah,FL,33012,3058276693,54,B
Home Depot0206,25.732239,-80.377874,11305 SW 40th St,Miami,FL,33165,3055529005,54,B
Home Depot0207,25.587231,-80.365323,19400 SW 106th Ave,Miami,FL,33157,3052342700,54,B
Home Depot0209,25.925471,-80.290897,5500 NW 167th St,Hialeah,FL,33014,3056241900,54,B
Home Depot0210,25.68469,-80.401547,12700 N Kendall Dr,Miami,FL,33186,3053861900,54,B
Home Depot0222,26.092666,-80.251129,2300 S University Dr # D,Davie,FL,33324,9544769600,54,B
Home Depot0251,25.925522,-80.175174,1245 NE 163rd St,N Miami Beach,FL,33162,3059406503,54,B
Home Depot0277,25.765007,-80.243751,3030 SW 8th St,Miami,FL,33135,3056433777,54,B
Home Depot0285,25.994139,-80.204587,1951 S Ste Rd 7,Hollywood,FL,33023,9549611761,54,B
Cell of Knoxville10417,26.02552,-80.143513,1600 N FEDERAL HWY,Hollywood,FL,33020,9549228460,54,B
Cell of Knoxville10429,26.052789,-80.140843,205 E DANIA BEACH BLVD,Dania,FL,33004,9549234896,54,B
Cell of Knoxville10504,25.7155045,-80.3676094,10721 SW 56TH ST,Miami,FL,33165,3052714507,54,B
Cell of Knoxville10529,25.7862729,-80.1410619,1447 ALTON RD,Miami Beach,FL,33139,3056721520,54,B
Cell of Knoxville10535,25.764254,-80.260537,3960 SW 8TH ST,Coral Gables,FL,33134,3054461533,54,B
Cell of Knoxville10541,25.869311,-80.206681,533 N WEST 103RD ST,Miami,FL,33150,3057578768,54,B
Cell of Knoxville10545,25.775557,-80.141611,1234 6TH ST,Miami Beach,FL,33139,3055326125,54,B
Cell of Knoxville10557,25.994875,-80.142637,722 ATLANTIC SHORES BLVD,Hallandale,FL,33009,9544547529,54,B
Cell of Knoxville10565,26.00949,-80.231721,7090 PINES BLVD,Pembroke Pines,FL,33024,9549836097,54,B
A Wireless0043,37.768183,-122.233223,2671 Blanding Ave,Alameda,CA,94501,5105226700,55,B
A Wireless0065,37.891663,-122.279068,1831B Solano Ave,Berkeley,CA,94707,5105284929,55,B
A Wireless0077,37.695397,-122.051919,3935 East Castro Valley Blvd,Castro Valley,CA,94552,5103140981,55,B
A Wireless0089,37.937267,-122.025039,785 Oak Grove Rd,Concord,CA,94518,9258085462,55,B
A Wireless0090,37.96721,-122.06207,474 Sun Valley Mall,Concord,CA,94520,9252222156,55,B
A Wireless0097,37.798894,-121.920196,3418 Camino Tassajara Road,Danville,CA,94506,9256488277,55,B
A Wireless0098,37.817812,-121.99665,493 San Ramon Valley Blvd,Danville,CA,94526,9258558300,55,B
Best Buy0134,37.703891,-121.882479,4820 DUBLIN Blvd,Dublin,CA,94568,9258297041,55,A
Best Buy0135,37.934873,-122.059168,3260 BUSKIRK AVE,Pleasant Hill,CA,94523,9259880256,55,A
Best Buy0138,37.990481,-122.307358,1490 FITZGERALD RD,Pinole,CA,94564,5107580112,55,A
Best Buy0187,37.769001,-122.412849,1717 Harrison St,San Francisco,CA,94103,4156269682,55,A
Best Buy0391,37.756951,-121.462509,2550 N Naglee Rd,Tracy,CA,95304,2098322166,55,B
Best Buy0499,37.827398,-122.286753,3700 Mandela Pkwy,Oakland,CA,94608,5104200323,55,B
Best Buy1046,37.964019,-121.736123,5839 Lone Tree Way,Brentwood,CA,94531,9255134995,55,B
Home Depot0625,37.717749,-122.181755,1933 Davis St,San Leandro,CA,94577,5106369600,55,B
Home Depot0627,37.829014,-122.28364,3838 Hollis St,Emeryville,CA,94608,5106019400,55,B
Home Depot0629,37.699809,-121.907787,6000 Johnson Dr,Pleasanton,CA,94588,9258479200,55,B
Home Depot0634,37.975108,-122.054361,2090 Meridian Park Blvd,Concord,CA,94520,9257989600,55,B
Home Depot0643,37.930254,-122.322522,11939 San Pablo Ave,El Cerrito,CA,94530,5102350800,55,B
Home Depot0644,38.010961,-121.856682,2300 N Park Blvd,Pittsburgh,CA,94565,9254731900,55,B
Home Depot1007,37.768158,-122.223604,4000 ALAMEDA AVENUE,OAKLAND,CA,94601,5105337379,55,B
Home Depot1020,37.756552,-121.466298,2461 NAGLEE ROAD,TRACY,CA,95304,2098348975,55,B
Home Depot1044,38.009562,-122.26775,1625 SYCAMORE AVENUE,HERCULES,CA,94547,5102459572,55,B
Home Depot1076,37.959636,-121.746027,5631 LONE TREE WAY,BRENTWOOD,CA,94513,9255136060,55,B
Home Depot1092,37.698406,-122.483429,303 E LAKE MERCED BLVD,DALY CITY,CA,94015,6507550178,55,B
Home Depot1380,37.995637,-122.106901,1037 Arnold Dr,Martinez,CA,94553,9253350223,55,B
Verizon Wireless00596,37.69801,-121.77155,2428 Las Positas Rd,Livermore,CA,94551,9252450494,55,A
Verizon Wireless00598,37.70022,-121.907985,6070 Johnson Dr Ste D,Pleasanton,CA,94588,9258470320,55,A
Verizon Wireless00600,37.717996,-122.180881,1933 Davis St,San Leandro,CA,94577,5107296700,55,A
Verizon Wireless00602,37.69599,-121.92955,1460 Stoneridge Mall Rd Ste E-103,Pleasanton,CA,94588,9252249868,55,A
Verizon Wireless00627,37.829692,-122.285262,3990 Hollis St,Emeryville,CA,94608,5105473210,55,A
Verizon Wireless00636,37.792235,-122.39959,199 Pine St,San Francisco,CA,94111,4159840360,55,B
Verizon Wireless00638,37.786755,-122.422493,1 Daniel Burnham Ct,San Francisco,CA,94109,4153511700,55,B
Verizon Wireless00655,37.895235,-122.061169,1141 Locust St #A400,Walnut Creek,CA,94596,,55,B
Best Buy0017,43.51318,-96.75403,2101 W 41st St,Sioux Falls,SD,57105,6053340003,56,A
Best Buy0050,40.812499,-96.625982,6919 O Street,Lincoln,NE,68510,4024641820,56,A
Best Buy0206,41.259761,-96.028986,7520 Dodge St,Omaha,NE,68114,4023999601,56,A
Best Buy0240,41.26142,-96.180283,333 N 170th,Omaha,NE,68118,4022895389,56,A
Best Buy0792,42.464404,-96.333242,4730 Sergent Rd,Sioux City,IA,51106,7122762841,56,B
Best Buy1034,40.931542,-98.383782,3404 W 13th St,Grand Island,NE,68803,3083820182,56,B
Best Buy1093,41.136951,-96.029547,7949 Towne Center Parkway,Papillion,NE,68046,4023311847,56,B
Home Depot2109,41.230299,-95.847564,3101 MANAWA CENTER DR,COUNCIL BLUFFS,IA,51503,7123667814,56,B
Home Depot2114,42.487538,-96.385816,415 CUNNINGHAM DRIVE,SIOUX CITY,IA,51101,7122555310,56,B
Verizon Wireless01204,42.44686,-96.35337,4400 Sergeant Rd Space 236,Sioux City,IA,51106,7122762333,56,B
Verizon Wireless01296,43.514825,-96.738143,1017 W 41st St,Sioux Falls,SD,57105,6053362240,56,B
Verizon Wireless01395,41.233118,-96.178455,16920 Wright Plz,Omaha,NE,68130,4023340608,56,B
Best Buy0223,35.082142,-106.527515,55 Hotel Cir NE,Albuquerque,NM,87123,5052983585,57,A
Best Buy0338,35.206927,-106.655977,3741 D ELLISON RD NW,Albuquerque,NM,87114,5059221301,57,B
Best Buy0375,35.640133,-106.00905,3533 ZAFARANO DR A-6,Santa Fe,NM,87505,5054384761,57,B
Go Wireless0139,35.1476,-106.54926,8060 Academy Rd NE #E,Albuquerque,NM,87111,,57,B
